UniProt1	UniProt2	symbol1	symbol2	evidence type
P42574	Q12772	CASP3	SREBF2	exp
P42574	Q8WUI4	CASP3	HDAC7	exp;pred
P42574	P42858	CASP3	HTT	exp;pred
P42574	Q14457	CASP3	BECN1	exp
P42574	Q9H2G2	CASP3	SLK	exp
P42574	Q99496	CASP3	RNF2	exp
P42574	P61604	CASP3	HSPE1	exp;pred
P42574	P62258	CASP3	YWHAE	exp;ortho;pred
P42574	Q9Y297	CASP3	BTRC	exp
P42574	P55210	CASP3	CASP7	exp;pred
P42574	P60953	CASP3	CDC42	exp
P42574	Q86TL0	CASP3	ATG4D	exp
P42574	Q4V328	CASP3	GRIPAP1	exp;pred
P43304	Q96CS3	GPD2	FAF2	exp
P43304	Q6P5W5	GPD2	SLC39A4	exp
P43304	Q969S8	GPD2	HDAC10	exp
P43304	Q9UHK0	GPD2	NUFIP1	exp
P43304	P48553	GPD2	TRAPPC10	exp
P43304	Q9C0K1	GPD2	SLC39A8	exp
P43304	Q9Y5G3	GPD2	PCDHGB1	exp
P43304	P57103	GPD2	SLC8A3	exp
P43304	P63104	GPD2	YWHAZ	exp
P43304	P49146	GPD2	NPY2R	exp
P43304	Q8WTR4	GPD2	GDPD5	exp
P43304	Q96P53	GPD2	WDFY2	exp
P43304	Q9H813	GPD2	TMEM206	exp
P43304	Q14999	GPD2	CUL7	exp
P43304	P61981	GPD2	YWHAG	exp
P43304	Q68J44	GPD2	DUPD1	exp
P43304	Q99798	GPD2	ACO2	exp
P43304	Q32Q52	GPD2	C12orf74	exp
P46663	Q96A46	BDKRB1	SLC25A28	exp
P46663	Q9Y5L2	BDKRB1	HILPDA	exp
P46663	Q9HCJ2	BDKRB1	LRRC4C	exp
P46663	Q9H6L5	BDKRB1	RETREG1	exp
P46663	Q6PIZ9	BDKRB1	TRAT1	exp
P46663	Q05586	BDKRB1	GRIN1	exp
P46663	Q8IWA5	BDKRB1	SLC44A2	exp
P46663	P50148	BDKRB1	GNAQ	exp;pred
P46663	Q15043	BDKRB1	SLC39A14	exp
P46663	P48029	BDKRB1	SLC6A8	exp
P46663	Q9UBS5	BDKRB1	GABBR1	exp
P46663	Q14676	BDKRB1	MDC1	exp
P46663	Q9BWL3	BDKRB1	C1orf43	exp
P46663	Q69YG0	BDKRB1	TMEM42	exp
P46663	Q9UK23	BDKRB1	NAGPA	exp
P46663	P78406	BDKRB1	RAE1	exp
P46663	Q8N609	BDKRB1	TRAM1L1	exp
P46663	Q9Y320	BDKRB1	TMX2	exp
P46663	Q9BT67	BDKRB1	NDFIP1	exp
P46663	Q86VI4	BDKRB1	LAPTM4B	exp
P46663	Q9HCP6	BDKRB1	HHATL	exp
P46663	Q96N66	BDKRB1	MBOAT7	exp
P46663	Q99733	BDKRB1	NAP1L4	exp
P46663	Q9NQC3	BDKRB1	RTN4	exp
P48357	Q12913	LEPR	PTPRJ	exp
P48357	P62987	LEPR	UBA52	exp
P48357	Q6UX41	LEPR	BTNL8	exp
P48357	Q99608	LEPR	NDN	exp
P48357	Q13526	LEPR	PIN1	exp
P48357	P48357	LEPR	LEPR	exp
P48357	P52333	LEPR	JAK3	exp;pred
P48357	P67870	LEPR	CSNK2B	exp
P48357	P62993	LEPR	GRB2	exp;pred
P48357	Q13574	LEPR	DGKZ	exp
P48357	Q96LR4	LEPR	FAM19A4	exp
P48357	Q06124	LEPR	PTPN11	exp;ortho;pred
P48357	Q9H5V8	LEPR	CDCP1	exp
P48357	Q8IZH2	LEPR	XRN1	exp
P48357	Q13596	LEPR	SNX1	exp;pred
P48357	Q9H4P4	LEPR	RNF41	exp
P48357	Q9NRD1	LEPR	FBXO6	exp
P48357	Q9UNH7	LEPR	SNX6	exp
P48357	P61421	LEPR	ATP6V0D1	exp
P48764	P98164	SLC9A3	LRP2	exp
P48764	P48764	SLC9A3	SLC9A3	exp
P48764	Q5T2W1	SLC9A3	PDZK1	exp
P48764	Q96PU5	SLC9A3	NEDD4L	exp
P48764	Q86UV5	SLC9A3	USP48	exp
P48764	Q9UPX8	SLC9A3	SHANK2	exp;pred
P48764	Q6P0Q8	SLC9A3	MAST2	exp
P48764	Q15599	SLC9A3	SLC9A3R2	exp;pred
P48764	Q99653	SLC9A3	CHP1	exp;ortho
P50416	Q13286	CPT1A	CLN3	exp
P50416	P51149	CPT1A	RAB7A	exp
P50416	Q6ZT07	CPT1A	TBC1D9	exp
P50416	Q9UBN7	CPT1A	HDAC6	exp
P50416	P61586	CPT1A	RHOA	exp
P50416	Q9BXB1	CPT1A	LGR4	exp
P50416	Q15365	CPT1A	PCBP1	exp
P50416	Q9NRD1	CPT1A	FBXO6	exp
P50416	Q8WVZ9	CPT1A	KBTBD7	exp
P50416	Q9HCE1	CPT1A	MOV10	exp
P50416	Q9UBU9	CPT1A	NXF1	exp
P50416	Q99613	CPT1A	EIF3C	exp
P50416	Q93052	CPT1A	LPP	exp
P50416	Q7Z6Z7	CPT1A	HUWE1	exp
P50416	Q9HB71	CPT1A	CACYBP	exp
P50416	Q99496	CPT1A	RNF2	exp
P50416	Q14258	CPT1A	TRIM25	exp
P50416	Q96DB2	CPT1A	HDAC11	exp
P50416	Q9NQX5	CPT1A	NPDC1	exp
P50416	Q92731	CPT1A	ESR2	exp
P52945	Q9UM73	PDX1	ALK	exp
P52945	Q16539	PDX1	MAPK14	exp
P52945	P55347	PDX1	PKNOX1	exp;pred
P52945	P78527	PDX1	PRKDC	exp
P52945	Q9H4Z3	PDX1	PCIF1	exp;ortho;pred
P52945	P52945	PDX1	PDX1	exp;pred
P52945	Q96RG2	PDX1	PASK	exp
P52945	Q8NHW3	PDX1	MAFA	exp;ortho;pred
P52945	Q13562	PDX1	NEUROD1	exp;pred
P55851	Q6ZVX7	UCP2	NCCRP1	exp
P55851	Q14258	UCP2	TRIM25	exp
P55851	Q9UBG3	UCP2	CRNN	exp
P55851	Q96DA0	UCP2	ZG16B	exp
P55851	P60409	UCP2	KRTAP10-7	exp
P55851	Q8TAX7	UCP2	MUC7	exp
P55851	P61981	UCP2	YWHAG	exp
P55851	P60369	UCP2	KRTAP10-3	exp
P55851	P63104	UCP2	YWHAZ	exp
P56539	Q6SZW1	CAV3	SARM1	exp
P56539	Q9GZM5	CAV3	YIPF3	exp
P56539	Q96BT3	CAV3	CENPT	exp
P56539	Q9P0K7	CAV3	RAI14	exp
P56539	Q7KZI7	CAV3	MARK2	exp
P56539	Q15365	CAV3	PCBP1	exp
P56539	Q6NZI2	CAV3	CAVIN1	exp;ortho;pred
P56539	Q12791	CAV3	KCNMA1	exp
P56539	Q96PU5	CAV3	NEDD4L	exp
P56539	Q6P4R8	CAV3	NFRKB	exp
P56539	Q9NYP9	CAV3	MIS18A	exp
P56539	Q9UPU7	CAV3	TBC1D2B	exp
P56539	Q15185	CAV3	PTGES3	exp
P56539	Q6P0N0	CAV3	MIS18BP1	exp
P56539	Q14524	CAV3	SCN5A	exp
P56539	Q969G5	CAV3	CAVIN3	exp
P56539	Q9BRK0	CAV3	REEP2	exp
P56539	Q9H6H4	CAV3	REEP4	exp
P56539	Q03135	CAV3	CAV1	exp;pred
P56539	Q7L590	CAV3	MCM10	exp
P56539	Q8IWC1	CAV3	MAP7D3	exp
P56539	Q9Y3A5	CAV3	SBDS	exp
P56539	Q12809	CAV3	KCNH2	exp;ortho
P56539	Q9H902	CAV3	REEP1	exp
P56539	Q14118	CAV3	DAG1	exp;ortho;pred
P56539	Q8NBJ4	CAV3	GOLM1	exp
P56539	Q9BRN9	CAV3	TM2D3	exp
P56539	Q9NYZ3	CAV3	GTSE1	exp
P56539	Q9P0U3	CAV3	SENP1	exp
P56539	Q9UH99	CAV3	SUN2	exp
P56539	Q96GE4	CAV3	CEP95	exp
P56539	Q9NSA0	CAV3	SLC22A11	exp
P56539	P63092	CAV3	GNAS	exp
P56539	Q9BR39	CAV3	JPH2	exp
P56539	Q8N6S4	CAV3	ANKRD13C	exp
P60880	Q8IUH5	SNAP25	ZDHHC17	exp;ortho;pred
P60880	Q13190	SNAP25	STX5	exp
P60880	Q13277	SNAP25	STX3	exp;pred
P60880	Q86Y82	SNAP25	STX12	exp;pred
P60880	P63027	SNAP25	VAMP2	exp;ortho;pred
P60880	Q16623	SNAP25	STX1A	exp;ortho;pred
P60880	Q86UR5	SNAP25	RIMS1	exp;pred
P60880	Q12846	SNAP25	STX4	exp;pred
P60880	Q9UHK0	SNAP25	NUFIP1	exp
P60880	Q9NVR5	SNAP25	DNAAF2	exp
P60880	Q05193	SNAP25	DNM1	exp;pred
P60880	P61764	SNAP25	STXBP1	exp;ortho;pred
P60880	Q16854	SNAP25	DGUOK	exp
P60880	Q9C0H9	SNAP25	SRCIN1	exp;pred
P60880	Q86SS6	SNAP25	SYT9	exp;pred
P60880	Q14721	SNAP25	KCNB1	exp;pred
P60880	Q9BQG1	SNAP25	SYT3	exp
P60880	Q9Y3C0	SNAP25	WASHC3	exp
P60880	Q9BV40	SNAP25	VAMP8	exp;pred
P60880	Q7Z6L0	SNAP25	PRRT2	exp
P60880	P60880	SNAP25	SNAP25	exp;ortho;pred
P60880	Q15811	SNAP25	ITSN1	exp;pred
P60880	Q9C026	SNAP25	TRIM9	exp;pred
P78423	P78423	CX3CL1	CX3CL1	exp;pred
P78423	Q04206	CX3CL1	RELA	exp
P78423	Q13444	CX3CL1	ADAM15	exp
P78426	Q06330	NKX6-1	RBPJ	exp
P78556	Q15311	CCL20	RALBP1	exp
P78556	Q9Y4K3	CCL20	TRAF6	exp
Q02156	Q06187	PRKCE	BTK	exp;pred
Q02156	Q9UBS0	PRKCE	RPS6KB2	exp
Q02156	Q9UKX2	PRKCE	MYH2	exp;pred
Q02156	Q03113	PRKCE	GNA12	exp
Q02156	Q07157	PRKCE	TJP1	exp
Q02156	Q96A00	PRKCE	PPP1R14A	exp
Q02156	Q15139	PRKCE	PRKD1	exp;pred
Q02156	Q07812	PRKCE	BAX	exp
Q02156	Q86XR7	PRKCE	TICAM2	exp;ortho;pred
Q02156	Q8NER1	PRKCE	TRPV1	exp;pred
Q02156	Q92993	PRKCE	KAT5	exp
Q02156	Q7KZI7	PRKCE	MARK2	exp;pred
Q02156	Q02156	PRKCE	PRKCE	exp
Q02156	Q8N556	PRKCE	AFAP1	exp;pred
Q02156	Q05516	PRKCE	ZBTB16	exp
Q02156	Q99259	PRKCE	GAD1	exp
Q02156	Q92934	PRKCE	BAD	exp
Q02156	Q96HC4	PRKCE	PDLIM5	exp;ortho;pred
Q02156	Q9H9S0	PRKCE	NANOG	exp
Q02156	Q9P2D0	PRKCE	IBTK	exp
Q02156	Q14344	PRKCE	GNA13	exp
Q02156	Q05586	PRKCE	GRIN1	exp;ortho;pred
Q02156	Q15349	PRKCE	RPS6KA2	exp
Q02156	Q14145	PRKCE	KEAP1	exp
Q02156	Q9HAW7	PRKCE	UGT1A7	exp
Q02156	Q13009	PRKCE	TIAM1	exp
Q02156	Q15717	PRKCE	ELAVL1	exp
Q02156	Q8IV61	PRKCE	RASGRP3	exp;pred
Q02156	Q02539	PRKCE	HIST1H1A	exp
Q02156	Q9Y6K9	PRKCE	IKBKG	exp;pred
Q02156	Q05329	PRKCE	GAD2	exp
Q03135	Q9HCE1	CAV1	MOV10	exp
Q03135	Q9BZV1	CAV1	UBXN6	exp
Q03135	Q15257	CAV1	PTPA	exp
Q03135	Q13393	CAV1	PLD1	exp;pred
Q03135	Q9UGM3	CAV1	DMBT1	exp
Q03135	Q9Y3E0	CAV1	GOLT1B	exp
Q03135	Q8N695	CAV1	SLC5A8	exp
Q03135	Q07889	CAV1	SOS1	exp;pred
Q03135	Q969M3	CAV1	YIPF5	exp
Q03135	Q14573	CAV1	ITPR3	exp;ortho;pred
Q03135	Q15796	CAV1	SMAD2	exp
Q03135	Q9H4G4	CAV1	GLIPR2	exp
Q03135	Q13021	CAV1	MALL	exp;pred
Q03135	Q9GZM5	CAV1	YIPF3	exp
Q03135	Q10588	CAV1	BST1	exp
Q03135	Q96CS3	CAV1	FAF2	exp
Q03135	Q06187	CAV1	BTK	exp;pred
Q03135	Q8N5H7	CAV1	SH2D3C	exp
Q03135	Q8N4V1	CAV1	MMGT1	exp
Q03135	Q15363	CAV1	TMED2	exp
Q03135	Q96QB1	CAV1	DLC1	exp
Q03135	Q9UN21	CAV1	Androgen receptor	exp
Q03135	Q9GZQ8	CAV1	MAP1LC3B	exp
Q03135	Q12933	CAV1	TRAF2	exp;pred
Q03135	Q15843	CAV1	NEDD8	exp
Q03135	Q969G5	CAV1	CAVIN3	exp
Q03135	Q07954	CAV1	LRP1	exp;pred
Q03135	Q9H6D8	CAV1	FNDC4	exp
Q03135	Q969F2	CAV1	NKD2	exp
Q03135	Q9UNN8	CAV1	PROCR	exp
Q03135	Q15628	CAV1	TRADD	exp
Q03135	Q9UKV3	CAV1	ACIN1	exp
Q03135	Q9NY59	CAV1	SMPD3	exp
Q03135	Q07820	CAV1	MCL1	exp
Q03135	Q13635	CAV1	PTCH1	exp
Q03135	Q96J02	CAV1	ITCH	exp
Q03135	Q05193	CAV1	DNM1	exp;pred
Q03135	Q9UQ49	CAV1	NEU3	exp;pred
Q03135	Q9H1Y0	CAV1	ATG5	exp
Q03135	Q9Y263	CAV1	PLAA	exp
Q03135	Q9Y6H8	CAV1	GJA3	exp
Q03135	Q8IVM8	CAV1	SLC22A9	exp
Q03135	Q9UBN7	CAV1	HDAC6	exp
Q03135	Q9UGL1	CAV1	KDM5B	exp
Q03135	Q6ZNC8	CAV1	MBOAT1	exp
Q03135	Q9P0L0	CAV1	VAPA	exp
Q03135	Q13153	CAV1	PAK1	exp
Q03135	Q9Y4K3	CAV1	TRAF6	exp;pred
Q03135	Q13586	CAV1	STIM1	exp
Q03135	Q86X19	CAV1	TMEM17	exp
Q03135	Q6ZMB5	CAV1	TMEM184A	exp
Q03135	Q13501	CAV1	SQSTM1	exp
Q03135	Q92890	CAV1	UFD1	exp
Q03135	Q16647	CAV1	PTGIS	exp
Q03135	Q9BUN8	CAV1	DERL1	exp
Q03135	Q12809	CAV1	KCNH2	exp
Q03135	Q16881	CAV1	TXNRD1	exp;ortho;pred
Q03135	Q99677	CAV1	LPAR4	exp
Q03135	Q14254	CAV1	FLOT2	exp;pred
Q03135	Q14108	CAV1	SCARB2	exp;pred
Q03135	Q9UGI6	CAV1	KCNN3	exp
Q03135	Q14451	CAV1	GRB7	exp;pred
Q03135	Q12884	CAV1	FAP	exp
Q03135	Q9H244	CAV1	P2RY12	exp
Q03135	Q03135	CAV1	CAV1	exp;ortho
Q03135	Q92667	CAV1	AKAP1	exp;pred
Q03135	Q9UBU9	CAV1	NXF1	exp
Q03135	Q06124	CAV1	PTPN11	exp;pred
Q03135	Q14118	CAV1	DAG1	exp
Q03135	Q9UHB6	CAV1	LIMA1	exp
Q03135	Q96JH8	CAV1	RADIL	exp
Q03135	Q13873	CAV1	BMPR2	exp;ortho;pred
Q03135	Q63HR2	CAV1	TNS2	exp
Q03135	Q8NFW9	CAV1	MYRIP	exp
Q03135	Q9H0E2	CAV1	TOLLIP	exp
Q03135	Q9H2J7	CAV1	SLC6A15	exp
Q03135	Q13485	CAV1	SMAD4	exp
Q03135	Q6NZI2	CAV1	CAVIN1	exp;ortho;pred
Q03135	Q16643	CAV1	DBN1	exp
Q03135	Q8NCC5	CAV1	SLC37A3	exp
Q03135	Q12791	CAV1	KCNMA1	exp
Q03135	Q13322	CAV1	GRB10	exp
Q03135	Q15835	CAV1	GRK1	exp
Q03135	Q9BQE4	CAV1	SELENOS	exp
Q03135	Q8IZ07	CAV1	ANKRD13A	exp
Q03135	Q13418	CAV1	ILK	exp;pred
Q03135	Q8TAV4	CAV1	STOML3	exp;ortho;pred
Q03135	Q9NVK5	CAV1	FGFR1OP2	exp
Q03135	Q5T3F8	CAV1	TMEM63B	exp
Q03135	Q15049	CAV1	MLC1	exp
Q03135	Q9H1Q7	CAV1	PCED1A	exp
Q03135	Q9H492	CAV1	MAP1LC3A	exp
Q03135	Q92482	CAV1	AQP3	exp;pred
Q03135	Q9NRL3	CAV1	STRN4	exp;pred
Q03135	Q9P0N5	CAV1	TMEM216	exp
Q04206	Q8N6T7	RELA	SIRT6	exp;pred
Q04206	Q13490	RELA	BIRC2	exp
Q04206	Q9UNL4	RELA	ING4	exp;pred
Q04206	Q9NYL4	RELA	FKBP11	exp
Q04206	Q99607	RELA	ELF4	exp
Q04206	Q9Y6X2	RELA	PIAS3	exp;ortho;pred
Q04206	Q9BQ95	RELA	ECSIT	exp
Q04206	Q9BX70	RELA	BTBD2	exp
Q04206	Q9Y297	RELA	BTRC	exp;pred
Q04206	Q92785	RELA	DPF2	exp;pred
Q04206	Q96C36	RELA	PYCR2	exp;pred
Q04206	Q9Y2K7	RELA	KDM2A	exp;pred
Q04206	Q5T5U3	RELA	ARHGAP21	exp
Q04206	Q9HD26	RELA	GOPC	exp
Q04206	Q9UJW3	RELA	DNMT3L	exp
Q04206	Q9UBC3	RELA	DNMT3B	exp
Q04206	Q99767	RELA	APBA2	exp;pred
Q04206	Q93009	RELA	USP7	exp;pred
Q04206	Q07108	RELA	CD69	exp
Q04206	Q9Y618	RELA	NCOR2	exp;pred
Q04206	Q8NE01	RELA	CNNM3	exp
Q04206	Q8N680	RELA	ZBTB2	exp
Q04206	Q9Y230	RELA	RUVBL2	exp;pred
Q04206	Q8N1L9	RELA	BATF2	exp
Q04206	Q16566	RELA	CAMK4	exp
Q04206	Q07817	RELA	BCL2L1	exp
Q04206	Q9HCP0	RELA	CSNK1G1	exp
Q04206	Q7Z3Z4	RELA	PIWIL4	exp
Q04206	Q96CX2	RELA	KCTD12	exp;pred
Q04206	Q9Y6G5	RELA	COMMD10	exp
Q04206	Q14690	RELA	PDCD11	exp;pred
Q04206	Q8TE77	RELA	SSH3	exp
Q04206	Q04912	RELA	MST1R	exp;pred
Q04206	Q13617	RELA	CUL2	exp
Q04206	Q15653	RELA	NFKBIB	exp;ortho;pred
Q04206	Q9NY61	RELA	AATF	exp;pred
Q04206	Q05639	RELA	EEF1A2	exp;pred
Q04206	Q9ULX6	RELA	AKAP8L	exp;pred
Q04206	Q8NHW5	RELA	RPLP0P6	exp
Q04206	Q9H6Z9	RELA	EGLN3	exp
Q04206	Q09472	RELA	EP300	exp;ortho;pred
Q04206	Q9P2J5	RELA	LARS	exp;pred
Q04206	Q71U36	RELA	TUBA1A	exp;pred
Q04206	Q9NRM2	RELA	ZNF277	exp
Q04206	Q99440	RELA	LINC01587	exp
Q04206	Q92793	RELA	CREBBP	exp;pred
Q04206	Q8IXJ6	RELA	SIRT2	exp;pred
Q04206	Q9C0J9	RELA	BHLHE41	exp
Q04206	Q53EL6	RELA	PDCD4	exp;pred
Q04206	Q8N668	RELA	COMMD1	exp;pred
Q04206	Q92499	RELA	DDX1	exp;pred
Q04206	Q92769	RELA	HDAC2	exp;ortho;pred
Q04206	Q9UL18	RELA	AGO1	exp
Q04206	Q15544	RELA	TAF11	exp
Q04206	Q7Z417	RELA	NUFIP2	exp
Q04206	Q8IU54	RELA	IFNL1	exp
Q04206	Q7Z4G1	RELA	COMMD6	exp
Q04206	Q04724	RELA	TLE1	exp;pred
Q04206	Q8WUB8	RELA	PHF10	exp
Q04206	Q9HC29	RELA	NOD2	exp
Q04206	Q9GZQ3	RELA	COMMD5	exp
Q04206	Q96RI1	RELA	NR1H4	exp
Q04206	Q9UNE7	RELA	STUB1	exp;pred
Q04206	Q3ZCQ8	RELA	TIMM50	exp;pred
Q04206	Q99684	RELA	GFI1	exp;ortho;pred
Q04206	Q9UER7	RELA	DAXX	exp;pred
Q04206	Q13740	RELA	ALCAM	exp
Q04206	Q05513	RELA	PRKCZ	exp;ortho;pred
Q04206	Q12888	RELA	TP53BP1	exp;pred
Q04206	Q6S8J3	RELA	POTEE	exp
Q04206	Q8TBK2	RELA	SETD6	exp;pred
Q04206	Q13748	RELA	TUBA3C;TUBA3D	exp;pred
Q04206	Q5VVH5	RELA	IRAK1BP1	exp
Q04206	Q13485	RELA	SMAD4	exp;pred
Q04206	Q9NPA5	RELA	ZFP64	exp;ortho
Q04206	Q13526	RELA	PIN1	exp;pred
Q04206	Q08380	RELA	LGALS3BP	exp;pred
Q04206	Q70CQ4	RELA	USP31	exp
Q04206	Q04206	RELA	RELA	exp;ortho;pred
Q04206	Q9UQC1	RELA	HSP70-1	exp
Q04206	Q04864	RELA	REL	exp;pred
Q04206	Q06187	RELA	BTK	exp
Q04206	Q8TAD8	RELA	SNIP1	exp;ortho;pred
Q04206	Q14457	RELA	BECN1	exp
Q04206	Q15910	RELA	EZH2	exp
Q04206	Q13576	RELA	IQGAP2	exp;pred
Q04206	Q15029	RELA	EFTUD2	exp;pred
Q04206	Q8IYB7	RELA	DIS3L2	exp
Q04206	Q96EY1	RELA	DNAJA3	exp;pred
Q04206	Q8WTS6	RELA	SETD7	exp;pred
Q04206	Q92831	RELA	KAT2B	exp;pred
Q04206	Q13315	RELA	ATM	exp;pred
Q04206	Q9UHD2	RELA	TBK1	exp;pred
Q04206	Q96EP1	RELA	CHFR	exp
Q04206	Q14686	RELA	NCOA6	exp;pred
Q04206	Q99576	RELA	TSC22D3	exp
Q04206	Q9Y6K9	RELA	IKBKG	exp;pred
Q04206	Q9ULK4	RELA	MED23	exp
Q04206	Q8N7J2	RELA	AMER2	exp
Q04206	Q9H3D4	RELA	TP63	exp;pred
Q04206	Q92598	RELA	HSPH1	exp;pred
Q04206	Q15034	RELA	HERC3	exp
Q04206	Q9UKB1	RELA	FBXW11	exp;pred
Q04206	Q15672	RELA	TWIST1	exp;pred
Q04206	Q9Y6Q9	RELA	NCOA3	exp;pred
Q04206	Q9NR30	RELA	DDX21	exp;pred
Q04206	Q9Y265	RELA	RUVBL1	exp;pred
Q04206	Q15173	RELA	PPP2R5B	exp
Q04206	Q14164	RELA	IKBKE	exp;pred
Q04206	Q92993	RELA	KAT5	exp;pred
Q04206	Q96RU7	RELA	TRIB3	exp;pred
Q04206	Q8IXL6	RELA	FAM20C	exp
Q04206	Q07869	RELA	PPARA	exp;pred
Q04206	Q9BZS1	RELA	FOXP3	exp;ortho
Q04206	Q14145	RELA	KEAP1	exp
Q04206	Q92782	RELA	DPF1	exp
Q04206	Q96AZ6	RELA	ISG20	exp
Q04206	Q99496	RELA	RNF2	exp
Q04206	Q16539	RELA	MAPK14	exp;pred
Q04206	Q13352	RELA	ITGB3BP	exp
Q04206	Q15650	RELA	TRIP4	exp;pred
Q04206	Q15022	RELA	SUZ12	exp
Q04206	Q16665	RELA	HIF1A	exp;pred
Q04206	Q08117	RELA	AES	exp;pred
Q04206	Q99933	RELA	BAG1	exp
Q04206	Q9UNN5	RELA	FAF1	exp;pred
Q04206	Q9UBK2	RELA	PPARGC1A	exp;ortho;pred
Q04206	Q9NX55	RELA	HYPK	exp
Q04206	Q9HCU9	RELA	BRMS1	exp;pred
Q04206	Q96JB5	RELA	CDK5RAP3	exp;pred
Q04206	Q9H0A8	RELA	COMMD4	exp
Q04206	Q9UBK9	RELA	UXT	exp;pred
Q04206	Q9NXB0	RELA	MKS1	exp
Q04206	Q9UBN7	RELA	HDAC6	exp;ortho;pred
Q04206	Q92750	RELA	TAF4B	exp;pred
Q04206	Q14653	RELA	IRF3	exp;ortho;pred
Q04206	Q9HC77	RELA	CENPJ	exp
Q04206	Q5VYP0	RELA	SPATA31A3	exp
Q04206	Q9NWT6	RELA	HIF1AN	exp
Q04206	Q99873	RELA	PRMT1	exp;pred
Q04206	Q15853	RELA	USF2	exp
Q04206	Q9H000	RELA	MKRN2	exp
Q04206	Q12905	RELA	ILF2	exp;pred
Q04206	Q96BH1	RELA	RNF25	exp;pred
Q04206	Q13098	RELA	GPS1	exp
Q04206	Q96ST3	RELA	SIN3A	exp;pred
Q04206	Q86X55	RELA	CARM1	exp;pred
Q04206	Q8N163	RELA	CCAR2	exp;pred
Q04206	Q15654	RELA	TRIP6	exp;pred
Q04206	Q86VX2	RELA	COMMD7	exp
Q04206	Q9H2C0	RELA	GAN	exp
Q04206	Q9BYH8	RELA	NFKBIZ	exp;pred
Q04206	Q13489	RELA	BIRC3	exp;ortho;pred
Q04206	Q16594	RELA	TAF9	exp;pred
Q04206	Q86X83	RELA	COMMD2	exp
Q04206	Q9UK61	RELA	FAM208A	exp
Q04206	Q13153	RELA	PAK1	exp;pred
Q04206	Q92784	RELA	DPF3	exp
Q04206	Q8NFH8	RELA	REPS2	exp;pred
Q04206	Q96RN5	RELA	MED15	exp
Q04206	Q8IV45	RELA	UNC5CL	exp;pred
Q04206	Q16629	RELA	SRSF7	exp
Q04206	Q9NX08	RELA	COMMD8	exp
Q04206	Q13547	RELA	HDAC1	exp;ortho;pred
Q04206	Q8N2W9	RELA	PIAS4	exp;ortho;pred
Q04206	Q96EB6	RELA	SIRT1	exp;ortho;pred
Q04206	Q9UMX0	RELA	UBQLN1	exp
Q04206	Q9BVA1	RELA	TUBB2B	exp;pred
Q04206	Q04917	RELA	YWHAH	exp;pred
Q04206	Q9H3M7	RELA	TXNIP	exp
Q04206	Q92616	RELA	GCN1	exp;pred
Q04206	Q86T24	RELA	ZBTB33	exp
Q04206	Q92830	RELA	KAT2A	exp;ortho;pred
Q04206	Q13586	RELA	STIM1	exp
Q04206	Q99626	RELA	CDX2	exp;pred
Q04206	Q08211	RELA	DHX9	exp;pred
Q04206	Q13625	RELA	TP53BP2	exp;pred
Q04206	Q8N9N5	RELA	BANP	exp
Q04206	Q86UE4	RELA	MTDH	exp;pred
Q04206	Q9NXA8	RELA	SIRT5	exp;pred
Q04206	Q99612	RELA	KLF6	exp;pred
Q04206	Q9UBZ9	RELA	REV1	exp
Q04206	Q9BVS4	RELA	RIOK2	exp
Q04206	Q99728	RELA	BARD1	exp;pred
Q04206	Q8NFZ5	RELA	TNIP2	exp;pred
Q04206	Q9NQ31	RELA	AKIP1	exp
Q04206	Q99623	RELA	PHB2	exp;pred
Q04206	Q14498	RELA	RBM39	exp;pred
Q04206	Q99757	RELA	TXN2	exp
Q04206	Q9UIL8	RELA	PHF11	exp
Q04206	Q96L73	RELA	NSD1	exp;pred
Q04206	Q9H9B1	RELA	EHMT1	exp
Q04206	Q9BQG0	RELA	MYBBP1A	exp;pred
Q04206	Q13568	RELA	IRF5	exp;pred
Q04206	Q07020	RELA	RPL18	exp;pred
Q04206	Q8WUF5	RELA	PPP1R13L	exp;pred
Q04206	Q96FV9	RELA	THOC1	exp
Q04917	Q96CV9	YWHAH	OPTN	exp
Q04917	Q86UR5	YWHAH	RIMS1	exp;ortho;pred
Q04917	Q04917	YWHAH	YWHAH	exp;pred
Q04917	Q9BV73	YWHAH	CEP250	exp
Q04917	Q7KZI7	YWHAH	MARK2	exp;ortho;pred
Q04917	Q99447	YWHAH	PCYT2	exp
Q04917	Q6K0P9	YWHAH	PYHIN1	exp
Q04917	Q9BZC7	YWHAH	ABCA2	exp
Q04917	Q15648	YWHAH	MED1	exp
Q04917	Q16526	YWHAH	CRY1	exp
Q04917	Q9UQB8	YWHAH	BAIAP2	exp;pred
Q04917	Q14451	YWHAH	GRB7	exp
Q04917	Q86YD1	YWHAH	PTOV1	exp
Q04917	Q15788	YWHAH	NCOA1	exp
Q04917	Q9UQ84	YWHAH	EXO1	exp
Q04917	Q86VQ0	YWHAH	LCA5	exp
Q04917	Q9Y2K2	YWHAH	SIK3	exp;pred
Q04917	Q96B36	YWHAH	AKT1S1	exp;pred
Q04917	Q5EBL8	YWHAH	PDZD11	exp
Q04917	Q6P597	YWHAH	KLC3	exp;pred
Q04917	Q14103	YWHAH	HNRNPD	exp
Q04917	Q9UQ26	YWHAH	RIMS2	exp;ortho;pred
Q04917	Q9ULR3	YWHAH	PPM1H	exp
